name_1,name_2
Meera Investments Limited - Kampala,"Dehli Public International School-Naguru, Kampala"
Meera Investments Limited - Kampala,Kampala International School Uganda
Meera Investments Limited - Kampala,Kampala Parents' School
Meera Investments Limited - Kampala,Kampala Speke Hotel - Kampala
Meera Investments Limited - Kampala,Munyonyo Commonwealth Resort - Munyonyo
Meera Investments Limited - Kampala,Premier Roses Limited - Entebbe
Meera Investments Limited - Kampala,Rosebud Limited - Entebbe
Meera Investments Limited - Kampala,Sanyu FM . - Kampala
Meera Investments Limited - Kampala,Speke Apartments Limited - Kampala
Meera Investments Limited - Kampala,Tourist Hotel  - Kampala
Meera Investments Limited - Kampala,Victoria University Uganda - Kampala
Munyonyo Commonwealth Resort - Munyonyo,Ruparelia Group
Munyonyo Commonwealth Resort - Munyonyo,Ruparelia Group of Companies
Munyonyo Commonwealth Resort - Munyonyo,"Dehli Public International School-Naguru, Kampala"
Munyonyo Commonwealth Resort - Munyonyo,Kampala International School Uganda
Munyonyo Commonwealth Resort - Munyonyo,Kampala Parents' School
Munyonyo Commonwealth Resort - Munyonyo,Kampala Speke Hotel - Kampala
Munyonyo Commonwealth Resort - Munyonyo,Meera Investments Limited - Kampala
Munyonyo Commonwealth Resort - Munyonyo,Premier Roses Limited - Entebbe
Munyonyo Commonwealth Resort - Munyonyo,Rosebud Limited - Entebbe
Munyonyo Commonwealth Resort - Munyonyo,Sanyu FM . - Kampala
Munyonyo Commonwealth Resort - Munyonyo,Speke Apartments Limited - Kampala
Munyonyo Commonwealth Resort - Munyonyo,Tourist Hotel  - Kampala
Munyonyo Commonwealth Resort - Munyonyo,Victoria University Uganda - Kampala
Premier Roses Limited - Entebbe,Ruparelia Group
Premier Roses Limited - Entebbe,Ruparelia Group of Companies
Premier Roses Limited - Entebbe,"Dehli Public International School-Naguru, Kampala"
Premier Roses Limited - Entebbe,Kampala International School Uganda
Premier Roses Limited - Entebbe,Kampala Parents' School
Premier Roses Limited - Entebbe,Kampala Speke Hotel - Kampala
Premier Roses Limited - Entebbe,Meera Investments Limited - Kampala
Premier Roses Limited - Entebbe,Munyonyo Commonwealth Resort - Munyonyo
Premier Roses Limited - Entebbe,Rosebud Limited - Entebbe
Premier Roses Limited - Entebbe,Sanyu FM . - Kampala
Premier Roses Limited - Entebbe,Speke Apartments Limited - Kampala
Premier Roses Limited - Entebbe,Tourist Hotel  - Kampala
Premier Roses Limited - Entebbe,Victoria University Uganda - Kampala
Rosebud Limited - Entebbe,Ruparelia Group
Rosebud Limited - Entebbe,Ruparelia Group of Companies
Rosebud Limited - Entebbe,"Dehli Public International School-Naguru, Kampala"
Rosebud Limited - Entebbe,Kampala International School Uganda
Rosebud Limited - Entebbe,Kampala Parents' School
Rosebud Limited - Entebbe,Kampala Speke Hotel - Kampala
Rosebud Limited - Entebbe,Meera Investments Limited - Kampala
Rosebud Limited - Entebbe,Munyonyo Commonwealth Resort - Munyonyo
Rosebud Limited - Entebbe,Premier Roses Limited - Entebbe
Rosebud Limited - Entebbe,Sanyu FM . - Kampala
Rosebud Limited - Entebbe,Speke Apartments Limited - Kampala
Rosebud Limited - Entebbe,Tourist Hotel  - Kampala
Rosebud Limited - Entebbe,Victoria University Uganda - Kampala
Sanyu FM . - Kampala,Ruparelia Group
Sanyu FM . - Kampala,Ruparelia Group of Companies
Sanyu FM . - Kampala,"Dehli Public International School-Naguru, Kampala"
Sanyu FM . - Kampala,Kampala International School Uganda
Sanyu FM . - Kampala,Kampala Parents' School
Sanyu FM . - Kampala,Kampala Speke Hotel - Kampala
Sanyu FM . - Kampala,Meera Investments Limited - Kampala
Sanyu FM . - Kampala,Munyonyo Commonwealth Resort - Munyonyo
Sanyu FM . - Kampala,Premier Roses Limited - Entebbe
Sanyu FM . - Kampala,Rosebud Limited - Entebbe
Sanyu FM . - Kampala,Speke Apartments Limited - Kampala
Sanyu FM . - Kampala,Tourist Hotel  - Kampala
Sanyu FM . - Kampala,Victoria University Uganda - Kampala
Speke Apartments Limited - Kampala,Ruparelia Group
Speke Apartments Limited - Kampala,Ruparelia Group of Companies
Speke Apartments Limited - Kampala,"Dehli Public International School-Naguru, Kampala"
Speke Apartments Limited - Kampala,Kampala International School Uganda
Speke Apartments Limited - Kampala,Kampala Parents' School
Speke Apartments Limited - Kampala,Kampala Speke Hotel - Kampala
Speke Apartments Limited - Kampala,Meera Investments Limited - Kampala
Speke Apartments Limited - Kampala,Munyonyo Commonwealth Resort - Munyonyo
Speke Apartments Limited - Kampala,Premier Roses Limited - Entebbe
Speke Apartments Limited - Kampala,Rosebud Limited - Entebbe
Speke Apartments Limited - Kampala,Sanyu FM . - Kampala
Speke Apartments Limited - Kampala,Tourist Hotel  - Kampala
Speke Apartments Limited - Kampala,Victoria University Uganda - Kampala
Tourist Hotel  - Kampala,Ruparelia Group
Tourist Hotel  - Kampala,Ruparelia Group of Companies
Tourist Hotel  - Kampala,"Dehli Public International School-Naguru, Kampala"
Tourist Hotel  - Kampala,Kampala International School Uganda
Tourist Hotel  - Kampala,Kampala Parents' School
Tourist Hotel  - Kampala,Kampala Speke Hotel - Kampala
Tourist Hotel  - Kampala,Meera Investments Limited - Kampala
Tourist Hotel  - Kampala,Munyonyo Commonwealth Resort - Munyonyo
Tourist Hotel  - Kampala,Premier Roses Limited - Entebbe
Tourist Hotel  - Kampala,Rosebud Limited - Entebbe
Tourist Hotel  - Kampala,Sanyu FM . - Kampala
Tourist Hotel  - Kampala,Speke Apartments Limited - Kampala
Tourist Hotel  - Kampala,Victoria University Uganda - Kampala
Victoria University Uganda - Kampala,Ruparelia Group
Victoria University Uganda - Kampala,Ruparelia Group of Companies
Victoria University Uganda - Kampala,"Dehli Public International School-Naguru, Kampala"
Victoria University Uganda - Kampala,Kampala International School Uganda
Victoria University Uganda - Kampala,Kampala Parents' School
Victoria University Uganda - Kampala,Kampala Speke Hotel - Kampala
Victoria University Uganda - Kampala,Meera Investments Limited - Kampala
Victoria University Uganda - Kampala,Munyonyo Commonwealth Resort - Munyonyo
Victoria University Uganda - Kampala,Premier Roses Limited - Entebbe
Victoria University Uganda - Kampala,Rosebud Limited - Entebbe
Victoria University Uganda - Kampala,Sanyu FM . - Kampala
Victoria University Uganda - Kampala,Speke Apartments Limited - Kampala
Victoria University Uganda - Kampala,Tourist Hotel  - Kampala
Tirupati Group Limited,Tirupati Development Uganda Limited
Tirupati Group Limited,List of conglomerates in Uganda
Tirupati Group Limited,List of conglomerates in Africa
Tirupati Group Limited,Kampala Capital City Authority
Tirupati Group Limited,Miraj Barot
List of conglomerates in Uganda,Tirupati Development Uganda Limited
List of conglomerates in Uganda,Tirupati Group Limited
List of conglomerates in Uganda,List of conglomerates in Africa
List of conglomerates in Uganda,Kampala Capital City Authority
List of conglomerates in Uganda,Miraj Barot
List of conglomerates in Africa,Tirupati Development Uganda Limited
List of conglomerates in Africa,Tirupati Group Limited
List of conglomerates in Africa,List of conglomerates in Uganda
List of conglomerates in Africa,Kampala Capital City Authority
List of conglomerates in Africa,Miraj Barot
Kampala Capital City Authority,Tirupati Development Uganda Limited
Kampala Capital City Authority,Tirupati Group Limited
Kampala Capital City Authority,List of conglomerates in Uganda
Kampala Capital City Authority,List of conglomerates in Africa
Kampala Capital City Authority,Miraj Barot
Miraj Barot,Tirupati Development Uganda Limited
Miraj Barot,Tirupati Group Limited
Miraj Barot,List of conglomerates in Uganda
Miraj Barot,List of conglomerates in Africa
Miraj Barot,Kampala Capital City Authority
Official website NASS The Group,Nass Corporation
Official website NASS The Group,Official website NASS Corporation BSC
Official website NASS Corporation BSC,Nass Corporation
Official website NASS Corporation BSC,Official website NASS The Group
Akij Group,Akij
List of companies of Bangladesh,Bashundhara Group
List of companies of Bangladesh,Bashundhara Kings
List of companies of Bangladesh,Bashundhara Kings Women
Bashundhara Kings,Bashundhara Group
Bashundhara Kings,List of companies of Bangladesh
Bashundhara Kings,Bashundhara Kings Women
Bashundhara Kings Women,Bashundhara Group
Bashundhara Kings Women,List of companies of Bangladesh
Bashundhara Kings Women,Bashundhara Kings
The Beximco Group,Beximco
The Beximco Group,Beximco Jute Division
The Beximco Group,Beximco Pharma
The Beximco Group,Beximco Synthetics Ltd.
The Beximco Group,Shinepukur Ceramics
The Beximco Group,Beximco Petroleum Ltd.
The Beximco Group,Beximco Power Company Ltd.
The Beximco Group,Beximco Engineering Limited
The Beximco Group,Bangladesh Online
The Beximco Group,IFIC Bank
The Beximco Group,Yellow
The Beximco Group,The Independent
The Beximco Group,Independent Television
The Beximco Group,Akash DTH
The Beximco Group,Beximco Computers Ltd.
The Beximco Group,Dhaka Dynamites
The Beximco Group,Bextrade Limited
The Beximco Group,Beximco Securities Limited
The Beximco Group,Beximco Communications Ltd. 
The Beximco Group,The Westin Dhaka
The Beximco Group,Shinepukur Cricket Club
The Beximco Group,Giga Tech Ltd.
The Beximco Group,Beximco Dhaka
Beximco Jute Division,Beximco
Beximco Jute Division,The Beximco Group
Beximco Jute Division,Beximco Pharma
Beximco Jute Division,Beximco Synthetics Ltd.
Beximco Jute Division,Shinepukur Ceramics
Beximco Jute Division,Beximco Petroleum Ltd.
Beximco Jute Division,Beximco Power Company Ltd.
Beximco Jute Division,Beximco Engineering Limited
Beximco Jute Division,Bangladesh Online
Beximco Jute Division,IFIC Bank
Beximco Jute Division,Yellow
Beximco Jute Division,The Independent
Beximco Jute Division,Independent Television
Beximco Jute Division,Akash DTH
Beximco Jute Division,Beximco Computers Ltd.
Beximco Jute Division,Dhaka Dynamites
Beximco Jute Division,Bextrade Limited
Beximco Jute Division,Beximco Securities Limited
Beximco Jute Division,Beximco Communications Ltd. 
Beximco Jute Division,The Westin Dhaka
Beximco Jute Division,Shinepukur Cricket Club
Beximco Jute Division,Giga Tech Ltd.
Beximco Jute Division,Beximco Dhaka
Beximco Pharma,Beximco
Beximco Pharma,The Beximco Group
Beximco Pharma,Beximco Jute Division
Beximco Pharma,Beximco Synthetics Ltd.
Beximco Pharma,Shinepukur Ceramics
Beximco Pharma,Beximco Petroleum Ltd.
Beximco Pharma,Beximco Power Company Ltd.
Beximco Pharma,Beximco Engineering Limited
Beximco Pharma,Bangladesh Online
Beximco Pharma,IFIC Bank
Beximco Pharma,Yellow
Beximco Pharma,The Independent
Beximco Pharma,Independent Television
Beximco Pharma,Akash DTH
Beximco Pharma,Beximco Computers Ltd.
Beximco Pharma,Dhaka Dynamites
Beximco Pharma,Bextrade Limited
Beximco Pharma,Beximco Securities Limited
Beximco Pharma,Beximco Communications Ltd. 
Beximco Pharma,The Westin Dhaka
Beximco Pharma,Shinepukur Cricket Club
Beximco Pharma,Giga Tech Ltd.
Beximco Pharma,Beximco Dhaka
Beximco Synthetics Ltd.,Beximco
Beximco Synthetics Ltd.,The Beximco Group
Beximco Synthetics Ltd.,Beximco Jute Division
Beximco Synthetics Ltd.,Beximco Pharma
Beximco Synthetics Ltd.,Shinepukur Ceramics
Beximco Synthetics Ltd.,Beximco Petroleum Ltd.
Beximco Synthetics Ltd.,Beximco Power Company Ltd.
Beximco Synthetics Ltd.,Beximco Engineering Limited
Beximco Synthetics Ltd.,Bangladesh Online
Beximco Synthetics Ltd.,IFIC Bank
Beximco Synthetics Ltd.,Yellow
Beximco Synthetics Ltd.,The Independent
Beximco Synthetics Ltd.,Independent Television
Beximco Synthetics Ltd.,Akash DTH
Beximco Synthetics Ltd.,Beximco Computers Ltd.
Beximco Synthetics Ltd.,Dhaka Dynamites
Beximco Synthetics Ltd.,Bextrade Limited
Beximco Synthetics Ltd.,Beximco Securities Limited
Beximco Synthetics Ltd.,Beximco Communications Ltd. 
Beximco Synthetics Ltd.,The Westin Dhaka
Beximco Synthetics Ltd.,Shinepukur Cricket Club
Beximco Synthetics Ltd.,Giga Tech Ltd.
Beximco Synthetics Ltd.,Beximco Dhaka
Shinepukur Ceramics,Beximco
Shinepukur Ceramics,The Beximco Group
Shinepukur Ceramics,Beximco Jute Division
Shinepukur Ceramics,Beximco Pharma
Shinepukur Ceramics,Beximco Synthetics Ltd.
Shinepukur Ceramics,Beximco Petroleum Ltd.
Shinepukur Ceramics,Beximco Power Company Ltd.
Shinepukur Ceramics,Beximco Engineering Limited
Shinepukur Ceramics,Bangladesh Online
Shinepukur Ceramics,IFIC Bank
Shinepukur Ceramics,Yellow
Shinepukur Ceramics,The Independent
Shinepukur Ceramics,Independent Television
Shinepukur Ceramics,Akash DTH
Shinepukur Ceramics,Beximco Computers Ltd.
Shinepukur Ceramics,Dhaka Dynamites
Shinepukur Ceramics,Bextrade Limited
Shinepukur Ceramics,Beximco Securities Limited
Shinepukur Ceramics,Beximco Communications Ltd. 
Shinepukur Ceramics,The Westin Dhaka
Shinepukur Ceramics,Shinepukur Cricket Club
Shinepukur Ceramics,Giga Tech Ltd.
Shinepukur Ceramics,Beximco Dhaka
Beximco Petroleum Ltd.,Beximco
Beximco Petroleum Ltd.,The Beximco Group
Beximco Petroleum Ltd.,Beximco Jute Division
Beximco Petroleum Ltd.,Beximco Pharma
Beximco Petroleum Ltd.,Beximco Synthetics Ltd.
Beximco Petroleum Ltd.,Shinepukur Ceramics
Beximco Petroleum Ltd.,Beximco Power Company Ltd.
Beximco Petroleum Ltd.,Beximco Engineering Limited
Beximco Petroleum Ltd.,Bangladesh Online
Beximco Petroleum Ltd.,IFIC Bank
Beximco Petroleum Ltd.,Yellow
Beximco Petroleum Ltd.,The Independent
Beximco Petroleum Ltd.,Independent Television
Beximco Petroleum Ltd.,Akash DTH
Beximco Petroleum Ltd.,Beximco Computers Ltd.
Beximco Petroleum Ltd.,Dhaka Dynamites
Beximco Petroleum Ltd.,Bextrade Limited
Beximco Petroleum Ltd.,Beximco Securities Limited
Beximco Petroleum Ltd.,Beximco Communications Ltd. 
Beximco Petroleum Ltd.,The Westin Dhaka
Beximco Petroleum Ltd.,Shinepukur Cricket Club
Beximco Petroleum Ltd.,Giga Tech Ltd.
Beximco Petroleum Ltd.,Beximco Dhaka
Beximco Power Company Ltd.,Beximco
Beximco Power Company Ltd.,The Beximco Group
Beximco Power Company Ltd.,Beximco Jute Division
Beximco Power Company Ltd.,Beximco Pharma
Beximco Power Company Ltd.,Beximco Synthetics Ltd.
Beximco Power Company Ltd.,Shinepukur Ceramics
Beximco Power Company Ltd.,Beximco Petroleum Ltd.
Beximco Power Company Ltd.,Beximco Engineering Limited
Beximco Power Company Ltd.,Bangladesh Online
Beximco Power Company Ltd.,IFIC Bank
Beximco Power Company Ltd.,Yellow
Beximco Power Company Ltd.,The Independent
Beximco Power Company Ltd.,Independent Television
Beximco Power Company Ltd.,Akash DTH
Beximco Power Company Ltd.,Beximco Computers Ltd.
Beximco Power Company Ltd.,Dhaka Dynamites
Beximco Power Company Ltd.,Bextrade Limited
Beximco Power Company Ltd.,Beximco Securities Limited
Beximco Power Company Ltd.,Beximco Communications Ltd. 
Beximco Power Company Ltd.,The Westin Dhaka
Beximco Power Company Ltd.,Shinepukur Cricket Club
Beximco Power Company Ltd.,Giga Tech Ltd.
Beximco Power Company Ltd.,Beximco Dhaka
Beximco Engineering Limited,Beximco
Beximco Engineering Limited,The Beximco Group
Beximco Engineering Limited,Beximco Jute Division
Beximco Engineering Limited,Beximco Pharma
Beximco Engineering Limited,Beximco Synthetics Ltd.
Beximco Engineering Limited,Shinepukur Ceramics
Beximco Engineering Limited,Beximco Petroleum Ltd.
Beximco Engineering Limited,Beximco Power Company Ltd.
Beximco Engineering Limited,Bangladesh Online
Beximco Engineering Limited,IFIC Bank
Beximco Engineering Limited,Yellow
Beximco Engineering Limited,The Independent
Beximco Engineering Limited,Independent Television
Beximco Engineering Limited,Akash DTH
Beximco Engineering Limited,Beximco Computers Ltd.
Beximco Engineering Limited,Dhaka Dynamites
Beximco Engineering Limited,Bextrade Limited
Beximco Engineering Limited,Beximco Securities Limited
Beximco Engineering Limited,Beximco Communications Ltd. 
Beximco Engineering Limited,The Westin Dhaka
Beximco Engineering Limited,Shinepukur Cricket Club
Beximco Engineering Limited,Giga Tech Ltd.
Beximco Engineering Limited,Beximco Dhaka
Bangladesh Online,Beximco
Bangladesh Online,The Beximco Group
Bangladesh Online,Beximco Jute Division
Bangladesh Online,Beximco Pharma
Bangladesh Online,Beximco Synthetics Ltd.
Bangladesh Online,Shinepukur Ceramics
Bangladesh Online,Beximco Petroleum Ltd.
Bangladesh Online,Beximco Power Company Ltd.
Bangladesh Online,Beximco Engineering Limited
Bangladesh Online,IFIC Bank
Bangladesh Online,Yellow
Bangladesh Online,The Independent
Bangladesh Online,Independent Television
Bangladesh Online,Akash DTH
Bangladesh Online,Beximco Computers Ltd.
Bangladesh Online,Dhaka Dynamites
Bangladesh Online,Bextrade Limited
Bangladesh Online,Beximco Securities Limited
Bangladesh Online,Beximco Communications Ltd. 
Bangladesh Online,The Westin Dhaka
Bangladesh Online,Shinepukur Cricket Club
Bangladesh Online,Giga Tech Ltd.
Bangladesh Online,Beximco Dhaka
IFIC Bank,Beximco
IFIC Bank,The Beximco Group
IFIC Bank,Beximco Jute Division
IFIC Bank,Beximco Pharma
IFIC Bank,Beximco Synthetics Ltd.
IFIC Bank,Shinepukur Ceramics
IFIC Bank,Beximco Petroleum Ltd.
IFIC Bank,Beximco Power Company Ltd.
IFIC Bank,Beximco Engineering Limited
IFIC Bank,Bangladesh Online
IFIC Bank,Yellow
IFIC Bank,The Independent
IFIC Bank,Independent Television
IFIC Bank,Akash DTH
IFIC Bank,Beximco Computers Ltd.
IFIC Bank,Dhaka Dynamites
IFIC Bank,Bextrade Limited
IFIC Bank,Beximco Securities Limited
IFIC Bank,Beximco Communications Ltd. 
IFIC Bank,The Westin Dhaka
IFIC Bank,Shinepukur Cricket Club
IFIC Bank,Giga Tech Ltd.
IFIC Bank,Beximco Dhaka
Yellow,Beximco
Yellow,The Beximco Group
Yellow,Beximco Jute Division
Yellow,Beximco Pharma
Yellow,Beximco Synthetics Ltd.
Yellow,Shinepukur Ceramics
Yellow,Beximco Petroleum Ltd.
Yellow,Beximco Power Company Ltd.
Yellow,Beximco Engineering Limited
Yellow,Bangladesh Online
Yellow,IFIC Bank
Yellow,The Independent
Yellow,Independent Television
Yellow,Akash DTH
Yellow,Beximco Computers Ltd.
Yellow,Dhaka Dynamites
Yellow,Bextrade Limited
Yellow,Beximco Securities Limited
Yellow,Beximco Communications Ltd. 
Yellow,The Westin Dhaka
Yellow,Shinepukur Cricket Club
Yellow,Giga Tech Ltd.
Yellow,Beximco Dhaka
The Independent,Beximco
The Independent,The Beximco Group
The Independent,Beximco Jute Division
The Independent,Beximco Pharma
