name_1,name_2
ZTE,"Base stations, some of them developed with OBSAI – Open Base Station Architecture Initiative architecture, including China-specific Time-Division Long-Term evolution aka TD-LTE radio protocol support and CDMA-based EV-DO equipment"
ZTE,Telephone switches
ZTE,legacy WAP and MMSC equipment
ZTE,"WiMax products, based on ZTE SDR platform, part of the Uni-RAN technology, Uni-Core core network equipment, and services to support the WiMAX 4G network over 3.5 GHz frequencies."
ZTE,SDN / NFV products as seen through Open Daylight Project
ZTE,"GGSN (GSM / UMTS), PGW (LTE EPC), PDSN (CDMA)"
ZTE,ZTE ZXR10-Series core switches and core routers
ZTE,MPLS routers
ZTE,"Base stations, some of them developed with OBSAI – Open Base Station Architecture Initiative architecture, including China-specific Time-Division Long-Term evolution aka TD-LTE radio protocol support and CDMA-based EV-DO equipment"
ZTE,Telephone switches
ZTE,legacy WAP and MMSC equipment
ZTE,"WiMax products, based on ZTE SDR platform, part of the Uni-RAN technology, Uni-Core core network equipment, and services to support the WiMAX 4G network over 3.5 GHz frequencies."
ZTE,SDN / NFV products as seen through Open Daylight Project
Chow Tai Fook Enterprises,Guangzhou CTF Finance Centre
Chow Tai Fook Enterprises,Tianjin CTF Finance Centre
Chow Tai Fook Enterprises,Wuhan Chow Tai Fook Finance Centre
Chow Tai Fook Enterprises,"Chow Tai Fook Centre, in Mong Kok, Kowloon, Hong Kong (周大福商業中心)"
Chow Tai Fook Enterprises,"Chow Tai Fook commercial building, Central, Hong Kong Island, Hong Kong (周大福商業大廈)[105]"
Chow Tai Fook Enterprises,Guangzhou CTF Finance Centre
Chow Tai Fook Enterprises,Tianjin CTF Finance Centre
Chow Tai Fook Enterprises,Wuhan Chow Tai Fook Finance Centre
Chow Tai Fook Enterprises,"Chow Tai Fook Centre, in Mong Kok, Kowloon, Hong Kong (周大福商業中心)"
Chow Tai Fook Enterprises,"Chow Tai Fook commercial building, Central, Hong Kong Island, Hong Kong (周大福商業大廈)[105]"
Chow Tai Fook Enterprises,Guangzhou CTF Finance Centre
Chow Tai Fook Enterprises,Tianjin CTF Finance Centre
Chow Tai Fook Enterprises,Wuhan Chow Tai Fook Finance Centre
Chow Tai Fook Enterprises,"Chow Tai Fook Centre, in Mong Kok, Kowloon, Hong Kong (周大福商業中心)"
Chow Tai Fook Enterprises,"Chow Tai Fook commercial building, Central, Hong Kong Island, Hong Kong (周大福商業大廈)[105]"
CK Hutchison Holdings,"CK Infrastructure Holding[6](75.67%) – owns a number of infrastructure companies around the world.
Eversholt Rail Group
Australian Gas Networks
UK Power Networks
Northern Gas Networks
Northumbrian Water Group
Hutchison Water
Park 'N Fly Airport Parking
Wales & West Utilities
Power Assets Holdings (38.87%)
Hongkong Electric Company – Minority 33.37% holding is held through Power Assets Holdings.[7]"
CK Hutchison Holdings,Eversholt Rail Group
CK Hutchison Holdings,Australian Gas Networks
CK Hutchison Holdings,UK Power Networks
CK Hutchison Holdings,Northern Gas Networks
CK Hutchison Holdings,Northumbrian Water Group
CK Hutchison Holdings,Hutchison Water
CK Hutchison Holdings,Park 'N Fly Airport Parking
CK Hutchison Holdings,Wales & West Utilities
CK Hutchison Holdings,"Power Assets Holdings (38.87%)
Hongkong Electric Company – Minority 33.37% holding is held through Power Assets Holdings.[7]"
CK Hutchison Holdings,Hongkong Electric Company – Minority 33.37% holding is held through Power Assets Holdings.[7]
Dah Chong Hong,Dah Chong Hong Holdings Limited
First Pacific,First Pacific Company Limited
First Pacific,Goodman Fielder (50%)
Jardine Matheson,Jardine Matheson Holdings Limited
Jardine Matheson,Jardines
Melco International Development,Melco International Development Limited
Melco International Development,The Macao Electric Lighting Company Limited
Melco International Development,Altira Macau (Macau)[11]
Melco International Development,"City of Dreams Macau (Macau)[11]
Morpheus[44]
Nüwa[10]"
Melco International Development,Morpheus[44]
Melco International Development,Nüwa[10]
Melco International Development,Studio City Macau (Macau)[10]
Melco International Development,Mocha Clubs (Macau)[8]
Melco International Development,City of Dreams Manila (Philippines)[12]
Miramar Hotel and Investment,Miramar Hotel and Investment Company Limited
NWS Holdings,NWS Holdings Limited
NWS Holdings,Pacific Ports Company Limited
Swire Group,List of bottling companies
Swire Group,List of oilfield service companies
The Wharf (Holdings),The Wharf (Holdings) Limited
The Wharf (Holdings),Wharf
The Wharf (Holdings),"The Hong Kong and Kowloon Wharf and Godown Company, Limited"
Beijing Enterprises,Beijing Enterprises Holdings Limited
China Resources,China Resources Holdings Company Limited
China Resources,CRC
China Travel International Investment Hong Kong,China's Travel International Investment Hong Kong Limited
CITIC Pacific,CITIC Limited
CITIC Pacific,CITIC Trust (100%)
CITIC Pacific,CITIC Trust (100%)
COSCO (Hong Kong) Group,COSCO (Hong Kong) Group Limited
Guangdong Investment,Guangdong Investment Limited
Shougang Concord International,Shoucheng Holdings Limited
Action Group (conglomerate),Action Shoes
Action Group (conglomerate),Action Ispat
Action Group (conglomerate),Action Chemicals
Action Group (conglomerate),Action Tesa
Action Group (conglomerate),Action Retail
Action Group (conglomerate),Microtek Inverters
Action Group (conglomerate),Pioneer Flex
Action Group (conglomerate),Sunsity Projects
Aditya Birla Group,Birla Sun Life Asset Management
Aditya Birla Group,Birla Sun Life Asset Management
Ador Group,JB Advani Group
Ador Group,Official website
Alchemist Group,Alchemist group
Arvind (company),"Fabric
Denim
Shirtings
Khakis
Knitwear
Voile"
Arvind (company),Denim
Arvind (company),Shirtings
Arvind (company),Khakis
Arvind (company),Knitwear
Arvind (company),Voile
Arvind (company),"Garment exports
Shirts
Jeans"
Arvind (company),Shirts
Arvind (company),Jeans
Arvind (company),"Arvind Brands (owned)
Flying Machine (company)
Newport
Quads
Ruf & Tuf
Excalibur
ls
Creyate
Arvind RTW (Exclusively available at The Arvind Stores)"
Arvind (company),Flying Machine (company)
Arvind (company),Newport
Arvind (company),Quads
Arvind (company),Ruf & Tuf
Arvind (company),Excalibur
Arvind (company),ls
Arvind (company),Creyate
Arvind (company),Arvind RTW (Exclusively available at The Arvind Stores)
Arvind (company),"Arvind Brands (licensed)
Arrow
Gap Inc.
Gant U.S.A.
Tommy Hilfiger
EdHardy
Izod
Cherokee
Mossimo
U.S. Polo Assn.
Nautica
Aeropostale"
Arvind (company),Arrow
Arvind (company),Gap Inc.
Arvind (company),Gant U.S.A.
Arvind (company),Tommy Hilfiger
Arvind (company),EdHardy
Arvind (company),Izod
Arvind (company),Cherokee
Arvind (company),Mossimo
Arvind (company),U.S. Polo Assn.
Arvind (company),Nautica
Arvind (company),Aeropostale
Arvind (company),Advanced Materials Division
Arvind (company),EBO (exclusive brand outlet) / The Arvind Store
Arvind (company),Agri
Arvind (company),Telecommunications service provider
Arvind (company),Engineering
Arvind (company),Internet
Arvind (company),Real estate
Arvind (company),Mega Mart Retail
Arvind (company),Environmental Solutions
Arvind (company),Kasturbhai Lalbhai
Avantha Group,Gautam Thapar
Avantha Group,
Avantha Group,Karam Chand Thapar
Avantha Group,L. M. Thapar
Avantha Group,Thapar Group
Bajaj Group,Official website
Dharampal Satyapal Group,Dharampal Satyapal Group (DS Group)
Enso Group,Vinay Maloo
Enso Group,Tour de India
Enso Group,Vinay Maloo
Enso Group,Tour de India
Escorts Limited,Official website
Essar Group,"Essar Bulk Terminal, Salaya : A 20 million tonne dry bulk terminal at Salaya, Gujarat  is the first deep-draft terminal in the Saurashtra region, which has been designed to berth Capesize vessels with a vessel turnaround time of less than two days, thus offering a competitive advantage to the local industry. The Salaya terminal, which has been built at a cost of Rs 2,000 crore, is expected to emerge as the most preferred deep draft port destination for shipment of dry bulk cargo in the Saurashtra region. It is capable of berthing vessels of up to 100,000 tonnes DWT, while handling commodities like coal, bauxite, limestone and fertilisers, including both export & import cargoes. It is equipped with two screw type ship unloaders, each of 2,500 TPH (tonnes per hour) capacity; one 1,500 TPH ship loader; a 20-km covered conveyor system of 5,000 TPH capacity; dust suppression and extraction systems, and a series of stacker cum reclaimers. The stockyard is integrated with nearby power plants that have a cumulative capacity of 1,710 MW capacity, with the conveyor system ensuring environment-friendly movement of coal. The conveyor is a complex 20-km network spread across both land and sea and enables cargo loading and unloading on the same jetty."
Essar Group,"Essar Bulk Terminal, Hazira : An all-weather deep-draft terminal located in the Gulf of Khambatt, on the outskirts of Surat in Gujarat. The terminal has a capacity of 30 million tonnes per year for handling dry bulk cargo and break bulk cargo which is being expanded to 50 million tonnes per year. The terminal can accommodate partially loaded capesize vessels and fully loaded minicape vessels (105,000 DWT). It offers mechanised handling of bulk cargo such as iron ore, limestone and coal using gantry cranes and a conveyor system. It also handles steel products including coil, slab, plates and pipes and over dimensional cargo like project cargo."
Essar Group,"Essar Bulk Terminal, Paradip : An all-weather deep-draft terminal at Paradip Port Trust in Odisha. This is an existing terminal which has been mechanized to 16 million tonnes per year capacity for faster export of dry bulk cargo. The terminal can handle vessels up to 105,000 DWT and can export dry bulk cargo including iron ore pellets, coal, dry bulk and other ores through a mechanized handling system using conveyors and a ship loader."
Essar Group,"Essar Vizag Terminals Ltd. : An all-weather, deep-water terminal located in Bay of Bengal, Visakhapatnam. The outer-harbour terminal has a berth length of 360m and operational draft of 20m with tide. Taking over from the Vishakhapatnam Port Trust on a Build-Own-Operate basis for 30 years, the terminal has an existing capacity of 24 million tonnes per year. It is capable of berthing 150,000 DWT vessels and offers mechanized handling facilities ranging from wagon tippling, stacking and reclaiming through stackers, reclaimersand ship loaders.[citation needed]"
Essel Group,Zee Group
Essel Group,Official website
Future Group,Future Capital Holdings (for internal financial services)
Future Group,Future Generali Life Insurance
Future Group,Future Generali General Insurance
Future Group,Future Ventures
GMR Group,Ambala-Chandigarh (35 km)
GMR Group,Adloor - Pochanpalli (103 km)
GMR Group,Hyderabad - Vijayawada (181 km)
GMR Group,Chennai Outer Ring Road (30 km)
GVK Power & Infrastructure,"469 MW Gautami CCPP, Andhra Pradesh commenced operations in 2009.[4]"
GVK Power & Infrastructure,"228 MW Jegurupadu CCPP Phase 2 – 228 MW, Andhra Pradesh commenced operations in 2009 [4]"
GVK Power & Infrastructure,"330 MW Srinagar HEP, Uttarakhand commenced operations in 2015 .[5]"
GVK Power & Infrastructure,"540 MW Goindwal Sahib Thermal Power Project, Punjab commenced operations in 2016 [6]"
Indiabulls,Official website
India Today Group,India Today Television
India Today Group,Aaj Tak
India Today Group,Ishq 104.8 FM
India Today Group,Vasant Valley School
India Today Group,Care Today
ITC Limited,Official website 
ITC Limited,Official website 
ITC Limited,Official website 
Khoday Group,Khoday Group official site
Khoday Group,Khodays India Limited official site
Lanco Infratech,"Engineering, Procurement & Construction (EPC)"
Lanco Infratech,"Power - Thermal, Hydro, Wind, Solar"
Lanco Infratech,Natural Resources - MINES
Lanco Infratech,Infrastructure
Landmark Group,List of department stores by country
Landmark Group,Department store
Landmark Group,Micky Jagtiani
Landmark Group,Babyshop Stores
Larsen & Toubro,"L&T Infrastructure Engineering Ltd. is one of India's engineering consulting firms offering technical services in transport infrastructure. The company has experience both in India and Globally, delivering single point ‘Concept to Commissioning’ consulting services for infrastructure projects like airports, roads, bridges, ports and maritime structure including environment, transport planning and other related services. Established in 1990 as L&T-Rambøll Consulting Engineers Limited, the company became the wholly owned subsidiary of L&T in September 2014. Today, L&T Infra Engineering is an independent corporate entity managed by a Board of Directors. The company enjoys complete freedom to set and pursue its goals, drawing, as and when required, on the technical and managerial resources of L&T Infrastructure Engineering Limited.[citation needed]"
Larsen & Toubro,"L&T – Construction Equipment Limited: having its registered office at Mumbai, India and focusing on construction equipment and mining equipment, L&T-Komatsu Limited[50] was a joint-venture of Larsen and Toubro, and Komatsu Asia Pacific Pte Limited, Singapore, a wholly owned subsidiary of Komatsu Limited, Japan. Komatsu is the world's second largest manufacturer of hydraulic excavators and has manufacturing and marketing facilities.[51] The plant was started in 1975 by L&T to manufacture hydraulic excavators for the first time in India. In 1998, it became a joint-venture. The Bengaluru works comprise machinery and hydraulics works, with a manufacturing facility for design, manufacture, and servicing of earth moving equipment. The hydraulics works have a precision machine shop, manufacturing high-pressure hydraulic components and systems, and designing, developing, manufacturing and servicing hydraulic pumps, motors, cylinders, turning joints, hose assemblies, valve blocks, hydraulic systems, and power drives as well as allied gearboxes. In April 2013, L&T bought the 50% stake held by Komatsu Asia & Pacific. The company's name was changed to L&T Construction Equipment Limited.[52][53]"
Larsen & Toubro,"L&T Infrastructure Engineering Ltd. is one of India's engineering consulting firms offering technical services in transport infrastructure. The company has experience both in India and Globally, delivering single point ‘Concept to Commissioning’ consulting services for infrastructure projects like airports, roads, bridges, ports and maritime structure including environment, transport planning and other related services. Established in 1990 as L&T-Rambøll Consulting Engineers Limited, the company became the wholly owned subsidiary of L&T in September 2014. Today, L&T Infra Engineering is an independent corporate entity managed by a Board of Directors. The company enjoys complete freedom to set and pursue its goals, drawing, as and when required, on the technical and managerial resources of L&T Infrastructure Engineering Limited.[citation needed]"
Larsen & Toubro,"L&T – Construction Equipment Limited: having its registered office at Mumbai, India and focusing on construction equipment and mining equipment, L&T-Komatsu Limited[50] was a joint-venture of Larsen and Toubro, and Komatsu Asia Pacific Pte Limited, Singapore, a wholly owned subsidiary of Komatsu Limited, Japan. Komatsu is the world's second largest manufacturer of hydraulic excavators and has manufacturing and marketing facilities.[51] The plant was started in 1975 by L&T to manufacture hydraulic excavators for the first time in India. In 1998, it became a joint-venture. The Bengaluru works comprise machinery and hydraulics works, with a manufacturing facility for design, manufacture, and servicing of earth moving equipment. The hydraulics works have a precision machine shop, manufacturing high-pressure hydraulic components and systems, and designing, developing, manufacturing and servicing hydraulic pumps, motors, cylinders, turning joints, hose assemblies, valve blocks, hydraulic systems, and power drives as well as allied gearboxes. In April 2013, L&T bought the 50% stake held by Komatsu Asia & Pacific. The company's name was changed to L&T Construction Equipment Limited.[52][53]"
